Table_Dialog_Left = {}
local func_index = function(table, key)
	local data = StrTablesManager.GetData("Table_Dialog_Left", key);
	[108654] = "{id = 108654, Speaker = 8306, Text = 'Thank you Sorcerer, now I feel dizzy...'}",
	[108655] = "{id = 108655, Speaker = 9997, Text = 'Cool, this Bottled Wave feels like a gentle child!'}",
	[108656] = "{id = 108656, Speaker = 9997, Text = 'Thank you Sorcerer!'}",
	[108657] = "{id = 108657, Speaker = 1102, Text = 'Have you collected all the specialties of the Elemental Spirit hometowns?', Option = 'Yes, I have.'}",
	[108658] = "{id = 108658, Speaker = 1102, Text = 'With these specialties, these little guys will feel much less homesick!', Emoji = 2}",
	[108659] = "{id = 108659, Speaker = 1102, Text = 'Remember to be good to the spirits that help you on your adventures!'}",
	[108672] = "{id = 108672, Speaker = 8500, Text = '……'}",
	[108673] = "{id = 108673, Speaker = 8501, Text = '……'}",
	[108674] = "{id = 108674, Speaker = 8502, Text = '……'}",
	[108675] = "{id = 108675, Speaker = 8503, Text = '……'}",
	[108676] = "{id = 108676, Speaker = 8504, Text = '……'}",
	[108677] = "{id = 108677, Speaker = 8505, Text = '……'}",
	[108678] = "{id = 108678, Speaker = 8506, Text = '……'}",
	[108679] = "{id = 108679, Speaker = 8507, Text = '……'}",
	[108680] = "{id = 108680, Speaker = 8508, Text = 'Kafra, at your service~'}",
	[108681] = "{id = 108681, Speaker = 8509, Text = 'Hm--?'}",
	[108919] = "{id = 108919, Speaker = 8358, Text = 'Hurry up~ we’re waiting for you!'}",
	[108921] = "{id = 108921, Speaker = 4906, Text = 'The Ghost Door of Niflheim has been opened! Adventurers, be careful, the ghosts aren’t friendly!'}",
	[108922] = "{id = 108922, Speaker = 1104, Text = 'How does it feel to become a Bard? Does it feel liberating?', Option = 'Great', Emoji = 5}",
	[108923] = "{id = 108923, Speaker = 1104, Text = 'Any Minstrel must have a dashing headwear! Don’t you think?', Option = 'Of course'}",
	[108924] = "{id = 108924, Speaker = 1104, Text = 'It just so happens that I have here a [c][ffff00]Special Headwear Blueprint[-][/c]. If you could help me out with a small favor, it’s yours!', Option = '{Offer help,3},{Leave,2}'}",
	[108925] = "{id = 108925, Speaker = 1104, Text = 'You’ll regret it if you miss this opportunity!'}",
	[108926] = "{id = 108926, Speaker = 1104, Text = 'Did you know? My daughter’s school is giving her such ridiculous homework!', Option = 'What is it? ', Emoji = 12}",
	[108927] = "{id = 108927, Speaker = 1104, Text = 'They’re telling a child to go to take a photo of a [c][ffff00]Muka[-][/c] on the desert! Isn’t that dangerous?', Option = 'Yes, rather', Emoji = 8}",
	[108928] = "{id = 108928, Speaker = 1104, Text = 'You know how busy I am with work. I want to go and take this photo for my daughter, but I simply don’t have time!'}",
	[108929] = "{id = 108929, Speaker = 1104, Text = 'Could you do this request for a father who loves and cares for his daughter?', Option = 'No problem.'}",
	[108930] = "{id = 108930, Speaker = 1104, Text = 'Hahaha, with this photo, my daughter will surely see me as a great father figure!', Emoji = 9}",
	[108931] = "{id = 108931, Speaker = 1104, Text = 'However...', Option = 'Although, hmm?'}",
	[108932] = "{id = 108932, Speaker = 1104, Text = 'Their teacher added another homework task! I’m afraid I need to ask you again...', Option = '…'}",
	[108933] = "{id = 108933, Speaker = 1104, Text = 'Please! Just help my daughter collect 50 [c][ffff00]Solid Shells[-][/c]!', Emoji = 18}",
	[108934] = "{id = 108934, Speaker = 1104, Text = 'I can’t stand the thought of letting her go and fight monsters! Take a load of burden off this father’s heart!', Option = 'I understand', Emoji = 24}",
	[108935] = "{id = 108935, Speaker = 1104, Text = 'Ah, my trusty assistant!'}",
	[108936] = "{id = 108936, Speaker = 1104, Text = 'How did it go, did you bring 50 [c][ffff00]Solid Shells[-][/c]?', Option = '{Yes,6},{Not yet,5}', Emoji = 20}",
	[108937] = "{id = 108937, Speaker = 1104, Text = 'I implore you, don’t fool with me like this!'}",
	[108938] = "{id = 108938, Speaker = 1104, Text = 'There’s no time to lose! My daughter’s homework has a deadline!'}",
	[108939] = "{id = 108939, Speaker = 1104, Text = 'Ahh, thank goodness for your help! At least I managed to be a good father and ensure that my dear daughter didn’t get hurt!', Option = 'Spoil', Emoji = 25}",
	[108940] = "{id = 108940, Speaker = 1104, Text = 'Don’t say that! When you have a daughter, you’ll understand my feeling!'}",
	[108941] = "{id = 108941, Speaker = 1104, Text = 'Here is a reward I prepared for your hard work! Please take it~', Option = 'Thank you'}",
	[108942] = "{id = 108942, Speaker = 1104, Text = 'Also, my daughter’s school holidays are about to begin. Regarding her holiday homework, do you think you have time to help out?', Option = 'See you again!', Emoji = 9}",
	[108943] = "{id = 108943, Speaker = 1104, Text = 'Ah, look who it is! How does it feel to become a Clown?', Option = 'Not bad'}",
	[108944] = "{id = 108944, Speaker = 1104, Text = 'Here’s a [c][ffff00]gift[-][/c] I prepared specially for you! But...', Option = 'But what?'}",
	[108945] = "{id = 108945, Speaker = 1104, Text = 'Well, nothing is free in this world. I need you to help me with a small matter!', Option = '{Offer help,3},{Leave,2}'}",
	[108946] = "{id = 108946, Speaker = 1104, Text = 'This is a special prize for Clowns. You won’t want to miss out!', Emoji = 5}",
	[108947] = "{id = 108947, Speaker = 1104, Text = 'Those Mages and Wizards of Geffen are always studying their magic every day, it’s so boring!', Option = 'Yes indeed.'}",
	[108948] = "{id = 108948, Speaker = 1104, Text = 'I have a Wizard friend named [c][ffff00]Sande[-][/c] who I don’t think I’ve ever seen laugh!'}",
	[108949] = "{id = 108949, Speaker = 1104, Text = 'So I would like to ask someone with a good sense of humor to go over and make him laugh! In my mind, you’re the best for the job~', Emoji = 20}",
	[108950] = "{id = 108950, Speaker = 1104, Text = 'What do you think, are you confident in your talent for humor?', Option = 'I will do that.'}",
	[108951] = "{id = 108951, Speaker = 1104, Text = 'I just want Sande to laugh~ then I’ll give you the gift I promised!', Emoji = 20}",
	[108952] = "{id = 108952, Speaker = 8308, Text = 'What’s the matter?'}",
	[108953] = "{id = 108953, Speaker = 8308, Text = 'Now if there’s nothing else, I hope you won’t interrupt my research.', Emoji = 14}",
	[108954] = "{id = 108954, Speaker = 8308, Text = 'Are you feeling unwell, Adventurer?', Option = '…', Emoji = 18}",
	[108955] = "{id = 108955, Speaker = 8308, Text = 'Want me to inform Master Reyen? You look terribly unwell!', Option = 'Perform Magic Trick'}",
	[108956] = "{id = 108956, Speaker = 8308, Text = 'Huh, what are you taking out of your pocket?'}",
	[108957] = "{id = 108957, Speaker = 0, Text = 'With a bang, it seems the magic trick failed...'}",
	[108958] = "{id = 108958, Speaker = 8308, Text = 'Ahhhhh, what monster is this!'}",
	[108959] = "{id = 108959, Speaker = 8308, Text = 'Hey, don’t do anything dangerous like this in future!', Option = 'I’m sorry.', Emoji = 12}",
	[108960] = "{id = 108960, Speaker = 8308, Text = 'I don’t know why you have to cause trouble for me!', Emoji = 12}",
	[108961] = "{id = 108961, Speaker = 8308, Text = 'What do you want now?', Option = 'Let me tell you a joke', Emoji = 8}",
	[108962] = "{id = 108962, Speaker = 8308, Text = 'What joke?', Option = '{The suffocated goose,5},{The fish that drowned,6},{Master Morgan’s dresses,7}'}",
	[108963] = "{id = 108963, Speaker = 8308, Text = 'I heard this joke ages ago...'}",
	[108964] = "{id = 108964, Speaker = 8308, Text = 'That’s a boring joke...'}",
	[108965] = "{id = 108965, Speaker = 8308, Text = 'Wow, I didn’t think Master Morgan...', Option = 'How awkward', Emoji = 14}",
	[108966] = "{id = 108966, Speaker = 8308, Text = 'Hahahahaha! I didn’t think Master Morgan... Ahahaha!', Emoji = 17}",
	[108967] = "{id = 108967, Speaker = 8308, Text = 'I haven’t been this happy in a long time. Thank you, Adventurer!', Option = 'You’re welcome.'}",
	[108968] = "{id = 108968, Speaker = 8308, Text = 'I’ve been stuck in my work for so long. Thank you for reminding me that I should take a break~', Option = 'See you later.'}",
	[108969] = "{id = 108969, Speaker = 1104, Text = 'Did you succeed? Great~'}",
	[108970] = "{id = 108970, Speaker = 1104, Text = 'How on earth did you manage to make that stiff guy laugh?', Option = 'I want to know'}",
	[108971] = "{id = 108971, Speaker = 1104, Text = 'Ahahaha, seriously? That Morgan...', Emoji = 17}",
	[108972] = "{id = 108972, Speaker = 1104, Text = 'Alright, hurry and take this gift, hahaha. Let me laugh a little while longer!'}",
	[108973] = "{id = 108973, Speaker = 8308, Text = 'It takes hard work to become proficient in magic!'}",
	[109002] = "{id = 109002, Speaker = 1104, Text = 'Hahaha, this Minstrel outfit rather suits you~', Option = 'You flatter me'}",
	[109003] = "{id = 109003, Speaker = 1104, Text = 'Though I feel like something’s missing...', Option = 'What is missing?', Emoji = 19}",
	[109004] = "{id = 109004, Speaker = 1104, Text = 'Oh right!', Emoji = 11}",
	[109005] = "{id = 109005, Speaker = 1104, Text = 'You need a suitable [c][ffff00]Hat[-][/c]! How could a Minstrel go without an opulent hat?', Option = 'That makes sense.'}",
	[109006] = "{id = 109006, Speaker = 1104, Text = 'Go to the [c][ffff00]Palace Royal Residence[-][/c] and ask the Minstrel in change of [c][ffff00]Calero[-][/c]. He will surely help you!'}",
	[109007] = "{id = 109007, Speaker = 8600, Text = 'Tsch, why has he still not delivered it. Could Rajel have had an accident?'}",
	[109008] = "{id = 109008, Speaker = 8600, Text = 'Minstrel, is there something I can help you with?', Option = 'I need a hat'}",
	[109009] = "{id = 109009, Speaker = 8600, Text = 'Oh! If my memory serves right, I forgot to give you a Minstrel’s Hat after your job changing ceremony!', Emoji = 7}",
	[109010] = "{id = 109010, Speaker = 8600, Text = 'Let me look in the storage room!', Option = 'OK'}",
	[109011] = "{id = 109011, Speaker = 8600, Text = 'Hm, it seems there is a small problem.', Option = 'What’s wrong?', Emoji = 18}",
	[109012] = "{id = 109012, Speaker = 8600, Text = 'There is no stock in the storage room. A new shipment of hats should have already arrived at the Palace by now, but there is no news.', Option = 'Weird'}",
	[109013] = "{id = 109013, Speaker = 8600, Text = 'We are always short of staff here in the palace. Minstrel, could I trouble you to go and check the situation of the shipment at the [c][ffff00]Border Checkpoint[-][/c]?', Option = '{Help,4},{Leave,3}'}",
	[109014] = "{id = 109014, Speaker = 8600, Text = 'Then I can’t help you, Minstrel. I must wait for the shipment of hats to arrive before I can issue you with one.'}",
	[109015] = "{id = 109015, Speaker = 8600, Text = 'Ah, that’s fantastic to hear! The person in change of this shipment of hats is Logistics Manager [c][ffff00]Rajel[-][/c].'}",
	[109016] = "{id = 109016, Speaker = 8600, Text = 'I hope nothing has happened...', Option = 'I’m sure he’s fine', Emoji = 14}",
	[109017] = "{id = 109017, Speaker = 8601, Text = 'Ahh, Master Harpy and Master Parasite, what a pleasure...', Option = 'What happened?', Emoji = 2}",
	[109018] = "{id = 109018, Speaker = 8601, Text = 'Who are you? This the paradise of Master Harpy and Master Parasite! The rest of you men, go away!', Emoji = 5}",
	[109019] = "{id = 109019, Speaker = 0, Text = 'Looks like I’ll have to use force to wake him up!'}",
	[109020] = "{id = 109020, Speaker = 8601, Text = 'Ah... What happened, and why is my body so sore?!', Option = 'Are you alright?', Emoji = 24}",
	[109021] = "{id = 109021, Speaker = 8601, Text = 'Ugh, who are you...', Option = 'Give reason'}",
	[109022] = "{id = 109022, Speaker = 8601, Text = 'I remember now, I was delivering a shipment of palace goods when I was attacked by [c][ffff00]Harpies[-][/c] and [c][ffff00]Highland Parasites[-][/c]!'}",
	[109023] = "{id = 109023, Speaker = 8601, Text = 'These two enchanting monsters confused me and stole the Minstrel Hats!', Option = 'It’s not your fault.', Emoji = 24}",
	[109024] = "{id = 109024, Speaker = 8601, Text = 'Minstrel, my willpower was too weak. I couldn’t resist the song of the Harpies and the charm of the Highland Parasites.'}",
	[109025] = "{id = 109025, Speaker = 8601, Text = 'Could I ask you to bring back the stolen hats for me?', Option = '{Help,7},{Leave,6}'}",
	[109026] = "{id = 109026, Speaker = 8601, Text = 'Looks like I won’t be able to get this shipment of hats back...'}",
	[109027] = "{id = 109027, Speaker = 8601, Text = 'Ah, fantastic. You are really a saint!', Option = '…', Emoji = 2}",
	[109028] = "{id = 109028, Speaker = 8601, Text = 'Those monsters that stole the headgear are nearby! Be careful!'}",
	[109029] = "{id = 109029, Speaker = 8601, Text = 'First get the goods back from those cute-looking [c][ffff00]Highland Parasites[-][/c]!', Option = 'I understand'}",
	[109030] = "{id = 109030, Speaker = 8601, Text = 'Ah, these are the goods. Thank you so much Minstrel!', Option = 'You’re welcome.', Emoji = 2}",
	[109031] = "{id = 109031, Speaker = 8601, Text = 'The rest of the goods must be with the [c][ffff00]Harpies[-][/c]! Same deal, Minstrel!'}",
	[109032] = "{id = 109032, Speaker = 8601, Text = 'That’s great, all the goods have been collected up now!'}",
	[109033] = "{id = 109033, Speaker = 8601, Text = 'Looks like we’ll have to find some female staff to deliver the goods on this route next time...', Option = 'You’re right'}",
	[109034] = "{id = 109034, Speaker = 8601, Text = 'Take these goods back to the Palace, and don’t forget to get your hat from Calero!', Option = 'Got it'}",
	[109035] = "{id = 109035, Speaker = 8601, Text = 'You’re here, Minstrel!'}",
	[109036] = "{id = 109036, Speaker = 8601, Text = 'That weak-willed Rajel... If it wasn’t for you, not only would we have lost the goods, but he might have become an slave of the monsters forever!', Option = 'Dangerous indeed'}",
	[109037] = "{id = 109037, Speaker = 8601, Text = 'Now that the Minstrel Hats have arrived at the storage room, please accept your well-earned reward!'}",
	[109041] = "{id = 109041, Speaker = 4302, Text = 'It seems that you don’t know anything about my sushi, I will introduce myself first!'}",
